,username,handle,postdate,text,reply_cnt,retweet_cnt,Cleaned_sentences,pos_tags,senti_score,Overall Sentiment,ClusterName
33,The New York Times,@nytimes,2021-12-06T15:53:26.000Z,"Inside Tesla as Elon Musk Pushed an Unflinching Vision for Self-Driving Cars The automaker may have undermined safety in designing its Autopilot driver-assistance system to fit its chief executive’s vision, former employees say.",23,53,inside tesla elon musk pushed unflinching vision self driving cars automaker may undermined safety designing autopilot driver assistance system fit chief executive vision former employees say,"[('inside', 'IN'), ('tesla', 'JJ'), ('elon', 'NN'), ('musk', 'NN'), ('pushed', 'VBD'), ('unflinching', 'JJ'), ('vision', 'NN'), ('self', 'NN'), ('driving', 'VBG'), ('cars', 'NNS'), ('automaker', 'NN'), ('may', 'MD'), ('undermined', 'VB'), ('safety', 'NN'), ('designing', 'VBG'), ('autopilot', 'NN'), ('driver', 'NN'), ('assistance', 'NN'), ('system', 'NN'), ('fit', 'JJ'), ('chief', 'JJ'), ('executive', 'NN'), ('vision', 'NN'), ('former', 'JJ'), ('employees', 'NNS'), ('say', 'VBP')]",1.5,Positive,0
34,The New York Times,@nytimes,2021-12-06T15:53:26.000Z,"Amnon Shashua, chief executive of Mobileye, a former Tesla supplier, said Musk might exaggerate the capabilities of the company's technology, but that those statements shouldn't be taken too seriously.",14,28,amnon shashua chief executive mobileye former tesla supplier said musk might exaggerate capabilities company technology statements taken seriously,"[('amnon', 'NN'), ('shashua', 'NN'), ('chief', 'JJ'), ('executive', 'NN'), ('mobileye', 'NN'), ('former', 'JJ'), ('tesla', 'NN'), ('supplier', 'NN'), ('said', 'VBD'), ('musk', 'NN'), ('might', 'MD'), ('exaggerate', 'VB'), ('capabilities', 'NNS'), ('company', 'NN'), ('technology', 'NN'), ('statements', 'NNS'), ('taken', 'VBN'), ('seriously', 'RB')]",1.25,Positive,2
35,The New York Times,@nytimes,2021-12-06T14:15:02.000Z,"San Francisco Restaurant Apologizes for Asking 3 Police Officers to Leave The uniformed officers had just sat down when staff members asked them to leave because the workers felt uncomfortable about the officers’ weapons, the restaurant said.",186,91,san francisco restaurant apologizes asking police officers leave uniformed officers sat staff members asked leave workers felt uncomfortable officers weapons restaurant said,"[('san', 'JJ'), ('francisco', 'NN'), ('restaurant', 'NN'), ('apologizes', 'VBZ'), ('asking', 'VBG'), ('police', 'NN'), ('officers', 'NNS'), ('leave', 'VBP'), ('uniformed', 'JJ'), ('officers', 'NNS'), ('sat', 'VBD'), ('staff', 'NN'), ('members', 'NNS'), ('asked', 'VBD'), ('leave', 'JJ'), ('workers', 'NNS'), ('felt', 'VBD'), ('uncomfortable', 'JJ'), ('officers', 'NNS'), ('weapons', 'NNS'), ('restaurant', 'NN'), ('said', 'VBD')]",-0.875,Negative,0
36,The New York Times Retweeted,@WinnHu,2021-12-06T12:14:49.000Z,Why New York Is Unearthing a Brook It Buried a Century Ago A plan to “daylight” Tibbetts Brook in the Bronx would be one of the city’s most ambitious green infrastructure improvements.,14,64,new york unearthing brook buried century ago plan daylight tibbetts brook bronx would one city ambitious green infrastructure improvements,"[('new', 'JJ'), ('york', 'NN'), ('unearthing', 'JJ'), ('brook', 'NN'), ('buried', 'JJ'), ('century', 'NN'), ('ago', 'IN'), ('plan', 'NN'), ('daylight', 'VBD'), ('tibbetts', 'JJ'), ('brook', 'NN'), ('bronx', 'NN'), ('would', 'MD'), ('one', 'CD'), ('city', 'NN'), ('ambitious', 'JJ'), ('green', 'JJ'), ('infrastructure', 'NN'), ('improvements', 'NNS')]",0.75,Positive,1
37,The New York Times,@nytimes,2021-12-06T14:00:13.000Z,"Aung San Suu Kyi Falls, but Myanmar’s Democratic Hopes Move On The ousted civilian leader faces years in custody after being sentenced on the first of several charges. In her absence, a new generation of younger, more progressive politicians is emerging.",12,44,aung san suu kyi falls myanmar democratic hopes move ousted civilian leader faces years custody sentenced first several charges absence new generation younger progressive politicians emerging,"[('aung', 'JJ'), ('san', 'JJ'), ('suu', 'NN'), ('kyi', 'NN'), ('falls', 'VBZ'), ('myanmar', 'RBR'), ('democratic', 'JJ'), ('hopes', 'NNS'), ('move', 'VBP'), ('ousted', 'VBN'), ('civilian', 'JJ'), ('leader', 'NN'), ('faces', 'VBZ'), ('years', 'NNS'), ('custody', 'NN'), ('sentenced', 'VBD'), ('first', 'JJ'), ('several', 'JJ'), ('charges', 'NNS'), ('absence', 'VBP'), ('new', 'JJ'), ('generation', 'NN'), ('younger', 'RBR'), ('progressive', 'JJ'), ('politicians', 'NNS'), ('emerging', 'VBG')]",1.0,Positive,0
38,The New York Times,@nytimes,2021-12-06T13:50:03.000Z,"A cruise ship returns to New Orleans with 17 Covid cases aboard. The Norwegian Cruise Line ship, carrying more than 3,200 people, made stops in Belize, Honduras and Mexico. A crew member probably has the Omicron variant, health officials said.",82,142,cruise ship returns new orleans covid cases aboard norwegian cruise line ship carrying people made stops belize honduras mexico crew member probably omicron variant health officials said,"[('cruise', 'NN'), ('ship', 'NN'), ('returns', 'VBZ'), ('new', 'JJ'), ('orleans', 'NNS'), ('covid', 'VBP'), ('cases', 'NNS'), ('aboard', 'RB'), ('norwegian', 'JJ'), ('cruise', 'NN'), ('line', 'NN'), ('ship', 'NN'), ('carrying', 'VBG'), ('people', 'NNS'), ('made', 'VBN'), ('stops', 'NNS'), ('belize', 'VB'), ('honduras', 'NNS'), ('mexico', 'JJ'), ('crew', 'VBD'), ('member', 'NN'), ('probably', 'RB'), ('omicron', 'NNP'), ('variant', 'JJ'), ('health', 'NN'), ('officials', 'NNS'), ('said', 'VBD')]",0.625,Positive,1
39,The New York Times,@nytimes,2021-12-06T13:45:03.000Z,"The Trial of Ghislaine Maxwell After the death of Jeffrey Epstein, what kind of justice is possible without him?",52,79,trial ghislaine maxwell death jeffrey epstein kind justice possible without,"[('trial', 'NN'), ('ghislaine', 'NN'), ('maxwell', 'NN'), ('death', 'NN'), ('jeffrey', 'NN'), ('epstein', 'VBP'), ('kind', 'NN'), ('justice', 'NN'), ('possible', 'JJ'), ('without', 'IN')]",0.75,Positive,0
40,The New York Times,@nytimes,2021-12-06T13:35:03.000Z,"China Nears a Reckoning as Property Firms Face Tough Deadlines Evergrande and Kaisa must come up with hundreds of millions of dollars in days. Beijing sought to reassure markets overall, but signaled it might let Evergrande fail.",27,54,china nears reckoning property firms face tough deadlines evergrande kaisa must come hundreds millions dollars days beijing sought reassure markets overall signaled might let evergrande fail,"[('china', 'NN'), ('nears', 'NNS'), ('reckoning', 'VBG'), ('property', 'NN'), ('firms', 'NNS'), ('face', 'VBP'), ('tough', 'JJ'), ('deadlines', 'NNS'), ('evergrande', 'VBP'), ('kaisa', 'VB'), ('must', 'MD'), ('come', 'VB'), ('hundreds', 'NNS'), ('millions', 'NNS'), ('dollars', 'NNS'), ('days', 'NNS'), ('beijing', 'VBG'), ('sought', 'JJ'), ('reassure', 'NN'), ('markets', 'NNS'), ('overall', 'JJ'), ('signaled', 'VBD'), ('might', 'MD'), ('let', 'VB'), ('evergrande', 'VB'), ('fail', 'VB')]",-0.75,Negative,0
41,The New York Times,@nytimes,2021-12-06T06:20:20.000Z,Live Updates: Myanmar Court Set to Announce First Verdicts in Aung San Suu Kyi Trial,130,655,live updates myanmar court set announce first verdicts aung san suu kyi trial,"[('live', 'JJ'), ('updates', 'NNS'), ('myanmar', 'JJ'), ('court', 'NN'), ('set', 'VBD'), ('announce', 'NN'), ('first', 'JJ'), ('verdicts', 'NNS'), ('aung', 'VBP'), ('san', 'JJ'), ('suu', 'NN'), ('kyi', 'NN'), ('trial', 'NN')]",0.0,Positive,0
42,The New York Times,@nytimes,2021-12-06T06:45:39.000Z,"Myanmar’s ousted president and the capital’s mayor face verdicts, too.",34,108,myanmar ousted president capital mayor face verdicts,"[('myanmar', 'NN'), ('ousted', 'VBD'), ('president', 'NN'), ('capital', 'NN'), ('mayor', 'NN'), ('face', 'NN'), ('verdicts', 'NNS')]",0.0,Positive,0
43,The New York Times,@nytimes,2021-12-06T08:41:03.000Z,A range of charges that Aung San Suu Kyi’s supporters see as aimed at ending her political career.,48,249,range charges aung san suu kyi supporters see aimed ending political career,"[('range', 'NN'), ('charges', 'NNS'), ('aung', 'VBP'), ('san', 'JJ'), ('suu', 'NN'), ('kyi', 'NN'), ('supporters', 'NNS'), ('see', 'VBP'), ('aimed', 'JJ'), ('ending', 'VBG'), ('political', 'JJ'), ('career', 'NN')]",0.0,Positive,0
44,The New York Times Retweeted,@KeithBradsher,2021-12-06T05:59:16.000Z,"When the Biggest Spenders Aren’t Coming Back Any Time Soon Even before Omicron’s arrival, China was discouraging its citizens from traveling abroad. That has had a huge impact on global tourism.",10,44,biggest spenders coming back time soon even omicron arrival china discouraging citizens traveling abroad huge impact global tourism,"[('biggest', 'JJS'), ('spenders', 'NNS'), ('coming', 'VBG'), ('back', 'RB'), ('time', 'NN'), ('soon', 'RB'), ('even', 'RB'), ('omicron', 'JJ'), ('arrival', 'JJ'), ('china', 'NN'), ('discouraging', 'VBG'), ('citizens', 'NNS'), ('traveling', 'VBG'), ('abroad', 'RB'), ('huge', 'JJ'), ('impact', 'NN'), ('global', 'JJ'), ('tourism', 'NN')]",-0.375,Negative,0
45,The New York Times,@nytimes,2021-12-06T07:00:08.000Z,"The 10 Best Podcasts of 2021 Shows about Chippendales, a notorious Hollywood bomb, the search for the perfect pasta shape and the immediate aftermath of 9/11 are among those worthy of your attention.",28,58,best podcasts shows chippendales notorious hollywood bomb search perfect pasta shape immediate aftermath among worthy attention,"[('best', 'JJS'), ('podcasts', 'NNS'), ('shows', 'VBZ'), ('chippendales', 'NNS'), ('notorious', 'JJ'), ('hollywood', 'NN'), ('bomb', 'NN'), ('search', 'NN'), ('perfect', 'JJ'), ('pasta', 'NN'), ('shape', 'NN'), ('immediate', 'JJ'), ('aftermath', 'NN'), ('among', 'IN'), ('worthy', 'JJ'), ('attention', 'NN')]",1.25,Positive,0
46,The New York Times,@nytimes,2021-12-06T06:27:04.000Z,"Norodom Ranariddh, Royal Player in Cambodian Politics, Dies at 77 He rode a wave of royalist sentiment to win a United Nations-sponsored election in 1993, but was later ousted in a power struggle with his co-prime minister.",10,32,norodom ranariddh royal player cambodian politics dies rode wave royalist sentiment win united nations sponsored election later ousted power struggle co prime minister,"[('norodom', 'RB'), ('ranariddh', 'NN'), ('royal', 'NN'), ('player', 'NN'), ('cambodian', 'JJ'), ('politics', 'NNS'), ('dies', 'VBZ'), ('rode', 'NNS'), ('wave', 'VBP'), ('royalist', 'JJ'), ('sentiment', 'NN'), ('win', 'NN'), ('united', 'JJ'), ('nations', 'NNS'), ('sponsored', 'VBN'), ('election', 'NN'), ('later', 'RB'), ('ousted', 'VBD'), ('power', 'NN'), ('struggle', 'NN'), ('co', 'NN'), ('prime', 'JJ'), ('minister', 'NN')]",0.0,Positive,0
47,The New York Times,@nytimes,2021-12-06T01:00:17.000Z,13 Gifts That’ll Last Forever (or Extremely Close) The most appreciated gifts aren’t the trendiest ones—they’re the ones that last forever. These are our picks for buy-it-for-life gifts.,13,29,gifts last forever extremely close appreciated gifts trendiest ones ones last forever picks buy life gifts,"[('gifts', 'NNS'), ('last', 'JJ'), ('forever', 'RB'), ('extremely', 'RB'), ('close', 'JJ'), ('appreciated', 'JJ'), ('gifts', 'NNS'), ('trendiest', 'JJS'), ('ones', 'NNS'), ('ones', 'NNS'), ('last', 'JJ'), ('forever', 'NN'), ('picks', 'NNS'), ('buy', 'VBP'), ('life', 'NN'), ('gifts', 'NNS')]",1.75,Positive,0
48,The New York Times Retweeted,@NYTBen,2021-12-05T21:28:26.000Z,"On Syria’s Ruins, a Drug Empire Flourishes Powerful associates of Syria’s president, Bashar al-Assad, are making and selling captagon, an illegal amphetamine, creating a new narcostate on the Mediterranean.",32,273,syria ruins drug empire flourishes powerful associates syria president bashar al assad making selling captagon illegal amphetamine creating new narcostate mediterranean,"[('syria', 'NN'), ('ruins', 'VBZ'), ('drug', 'NN'), ('empire', 'NN'), ('flourishes', 'NNS'), ('powerful', 'JJ'), ('associates', 'NNS'), ('syria', 'VBP'), ('president', 'NN'), ('bashar', 'NN'), ('al', 'NN'), ('assad', 'JJ'), ('making', 'VBG'), ('selling', 'VBG'), ('captagon', 'JJ'), ('illegal', 'JJ'), ('amphetamine', 'NN'), ('creating', 'VBG'), ('new', 'JJ'), ('narcostate', 'JJ'), ('mediterranean', 'NN')]",0.75,Positive,1
49,The New York Times,@nytimes,2021-12-06T00:30:08.000Z,"From Dave Grohl to Bessie Smith, New Books on Music’s Iconoclasts Memoirs from John Lurie and Stevie Van Zandt, a biography of Aaliyah and more.",7,38,dave grohl bessie smith new books music iconoclasts memoirs john lurie stevie van zandt biography aaliyah,"[('dave', 'VB'), ('grohl', 'NN'), ('bessie', 'NN'), ('smith', 'VBD'), ('new', 'JJ'), ('books', 'NNS'), ('music', 'NN'), ('iconoclasts', 'VBZ'), ('memoirs', 'NNS'), ('john', 'NN'), ('lurie', 'VBP'), ('stevie', 'JJ'), ('van', 'NN'), ('zandt', 'NN'), ('biography', 'NN'), ('aaliyah', 'NN')]",0.375,Positive,1
50,The New York Times,@nytimes,2021-12-06T00:15:04.000Z,"A Bitcoin Boom Fueled by Cheap Power, Empty Plants and Few Rules Cryptocurrency miners are flocking to New York’s faded industrial towns, prompting concern over the environmental impact of huge computer farms.",39,95,bitcoin boom fueled cheap power empty plants rules cryptocurrency miners flocking new york faded industrial towns prompting concern environmental impact huge computer farms,"[('bitcoin', 'NN'), ('boom', 'NN'), ('fueled', 'VBD'), ('cheap', 'JJ'), ('power', 'NN'), ('empty', 'JJ'), ('plants', 'NNS'), ('rules', 'NNS'), ('cryptocurrency', 'VBP'), ('miners', 'NNS'), ('flocking', 'VBG'), ('new', 'JJ'), ('york', 'NN'), ('faded', 'VBD'), ('industrial', 'JJ'), ('towns', 'NNS'), ('prompting', 'VBG'), ('concern', 'NN'), ('environmental', 'JJ'), ('impact', 'NN'), ('huge', 'JJ'), ('computer', 'NN'), ('farms', 'NNS')]",0.5,Positive,1
51,The New York Times,@nytimes,2021-12-06T00:00:22.000Z,"This Season’s Pop-Culture Memoirs, From Will Smith to Elvira Lisa Schwarzbaum reviews a selection of books that also includes Wil Haygood’s “Colorization,” which qualifies as “an invaluable national memoir.”",11,20,season pop culture memoirs smith elvira lisa schwarzbaum reviews selection books also includes wil haygood colorization qualifies invaluable national memoir,"[('season', 'NN'), ('pop', 'NN'), ('culture', 'NN'), ('memoirs', 'VBZ'), ('smith', 'JJ'), ('elvira', 'JJ'), ('lisa', 'NN'), ('schwarzbaum', 'NN'), ('reviews', 'VBZ'), ('selection', 'NN'), ('books', 'NNS'), ('also', 'RB'), ('includes', 'VBZ'), ('wil', 'JJ'), ('haygood', 'NN'), ('colorization', 'NN'), ('qualifies', 'NNS'), ('invaluable', 'JJ'), ('national', 'JJ'), ('memoir', 'NN')]",0.125,Positive,0
52,The New York Times,@nytimes,2021-12-05T23:30:13.000Z,"What’s Driving Putin’s Ukraine Brinkmanship? There are tactical reasons for threatening an invasion, but the real cause may lie in the Kremlin’s fixation with righting what it sees as a historical injustice.",153,169,driving putin ukraine brinkmanship tactical reasons threatening invasion real cause may lie kremlin fixation righting sees historical injustice,"[('driving', 'VBG'), ('putin', 'NN'), ('ukraine', 'JJ'), ('brinkmanship', 'NN'), ('tactical', 'JJ'), ('reasons', 'NNS'), ('threatening', 'VBG'), ('invasion', 'NN'), ('real', 'JJ'), ('cause', 'NN'), ('may', 'MD'), ('lie', 'VB'), ('kremlin', 'VB'), ('fixation', 'NN'), ('righting', 'VBG'), ('sees', 'NNS'), ('historical', 'JJ'), ('injustice', 'NN')]",-0.25,Negative,0
53,The New York Times,@nytimes,2021-12-05T20:00:28.000Z,"Ex-Senator David Perdue to Run for Governor of Georgia Mr. Perdue, an ally of Donald Trump, will challenge the incumbent governor, Brian Kemp, in a Republican primary.",335,521,ex senator david perdue run governor georgia mr perdue ally donald trump challenge incumbent governor brian kemp republican primary,"[('ex', 'JJ'), ('senator', 'NN'), ('david', 'NN'), ('perdue', 'JJ'), ('run', 'NN'), ('governor', 'NN'), ('georgia', 'NN'), ('mr', 'NN'), ('perdue', 'JJ'), ('ally', 'RB'), ('donald', 'JJ'), ('trump', 'NN'), ('challenge', 'NN'), ('incumbent', 'JJ'), ('governor', 'NN'), ('brian', 'JJ'), ('kemp', 'JJ'), ('republican', 'JJ'), ('primary', 'NN')]",0.125,Positive,0
54,The New York Times,@nytimes,2021-12-05T19:50:02.000Z,"Denzel Washington, Man on Fire The actor never leans in — he’s all in. And in his latest, “Macbeth,” conjured by Joel Coen, he is as sharp and deadly as a dagger.",57,493,denzel washington man fire actor never leans latest macbeth conjured joel coen sharp deadly dagger,"[('denzel', 'NN'), ('washington', 'NN'), ('man', 'NN'), ('fire', 'NN'), ('actor', 'NN'), ('never', 'RB'), ('leans', 'VBZ'), ('latest', 'JJS'), ('macbeth', 'NN'), ('conjured', 'VBD'), ('joel', 'JJ'), ('coen', 'NN'), ('sharp', 'JJ'), ('deadly', 'RB'), ('dagger', 'NN')]",-0.25,Negative,0
55,The New York Times,@nytimes,2021-12-05T19:30:05.000Z,"Pope, on Lesbos, Laments That for Migrants, ‘Little Has Changed’ At a Greek refugee camp, Francis sought to restore compassion for asylum seekers, whose plight he called a “shipwreck of civilization.”",35,131,pope lesbos laments migrants little changed greek refugee camp francis sought restore compassion asylum seekers whose plight called shipwreck civilization,"[('pope', 'NN'), ('lesbos', 'VBZ'), ('laments', 'NNS'), ('migrants', 'NNS'), ('little', 'RB'), ('changed', 'VBD'), ('greek', 'JJ'), ('refugee', 'NN'), ('camp', 'NN'), ('francis', 'NN'), ('sought', 'VBD'), ('restore', 'JJR'), ('compassion', 'NN'), ('asylum', 'NN'), ('seekers', 'NNS'), ('whose', 'WP$'), ('plight', 'NN'), ('called', 'VBN'), ('shipwreck', 'NN'), ('civilization', 'NN')]",-2.625,Negative,0
